Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
7.400000, -8.575201, -56.464924, 717.418945, -16.000000, 22.000000, 7.000000, -223.000000, 66.000000
7.450000, -8.252501, -55.959957, 716.498535, -7.000000, -28.000000, 4.000000, -226.000000, 55.000000
7.500000, -8.513748, -55.580143, 715.491943, -14.000000, -4.000000, 24.000000, -222.000000, 60.000000
7.550000, -8.759837, -55.371025, 714.385376, 25.000000, -60.000000, -7.000000, -226.000000, 63.000000
7.600000, -8.641491, -55.338196, 713.244995, -11.000000, 5.000000, 40.000000, -225.000000, 58.000000
7.650000, -7.958529, -55.381176, 712.073608, 2.000000, -9.000000, 13.000000, -223.000000, 63.000000
7.700000, -6.981440, -55.359661, 710.920349, -10.000000, 1.000000, 15.000000, -225.000000, 64.000000
7.750000, -6.082771, -55.132679, 709.876526, -1.000000, -50.000000, 4.000000, -223.000000, 60.000000
7.800000, -5.746104, -54.624046, 709.099182, 2.000000, -30.000000, 10.000000, -223.000000, 63.000000
7.850000, -6.218732, -53.857353, 708.800415, -5.000000, -35.000000, 9.000000, -234.000000, 64.000000
7.900000, -7.496006, -52.919617, 709.116333, 2.000000, -28.000000, 4.000000, -232.000000, 61.000000
7.950000, -9.237108, -51.968475, 710.124634, 0.000000, -10.000000, 14.000000, -223.000000, 60.000000
8.000000, -10.978106, -51.166695, 711.688232, -18.000000, -10.000000, 30.000000, -226.000000, 58.000000
8.050000, -12.217704, -50.644249, 713.531006, 6.000000, -49.000000, 2.000000, -225.000000, 60.000000
8.100000, -12.579651, -50.415993, 715.262695, -9.000000, -9.000000, 28.000000, -226.000000, 61.000000
8.150000, -11.953417, -50.394283, 716.457886, -9.000000, -20.000000, 13.000000, -232.000000, 67.000000
8.200000, -10.436827, -50.409000, 716.959106, 0.000000, -26.000000, 8.000000, -232.000000, 58.000000
8.250000, -8.450796, -50.287994, 716.693237, -11.000000, -32.000000, 23.000000, -228.000000, 61.000000
8.300000, -6.439836, -49.925266, 715.925659, -2.000000, -59.000000, 7.000000, -231.000000, 57.000000
8.350000, -4.805879, -49.336433, 714.939453, -9.000000, -46.000000, 19.000000, -228.000000, 57.000000
8.400000, -3.757252, -48.649811, 714.182983, 12.000000, -84.000000, 6.000000, -231.000000, 52.000000
8.450000, -3.162193, -48.030365, 713.938354, -14.000000, 3.000000, 25.000000, -223.000000, 52.000000
8.500000, -2.831066, -47.617607, 714.326050, 22.000000, -39.000000, 0.000000, -229.000000, 52.000000
8.550000, -2.291116, -47.430313, 715.250916, -22.000000, -16.000000, 14.000000, -223.000000, 54.000000
8.600000, -1.310240, -47.428802, 716.476257, -7.000000, -23.000000, 23.000000, -220.000000, 57.000000
8.650000, 0.290737, -47.452965, 717.661194, -3.000000, -2.000000, 17.000000, -231.000000, 58.000000
8.700000, 2.371415, -47.402061, 718.559692, -9.000000, -6.000000, 11.000000, -231.000000, 54.000000
8.750000, 4.468554, -47.158051, 718.825562, -75.000000, -3.000000, 57.000000, -225.000000, 54.000000
8.800000, 6.071292, -46.751541, 718.423462, 21.000000, -53.000000, -20.000000, -226.000000, 60.000000
8.850000, 6.628878, -46.270702, 717.327576, -28.000000, -17.000000, 17.000000, -229.000000, 58.000000
8.900000, 5.959420, -45.828503, 715.730835, -2.000000, -21.000000, 4.000000, -225.000000, 57.000000
8.950000, 4.190553, -45.571823, 714.004883, 23.000000, -63.000000, -14.000000, -226.000000, 54.000000
9.000000, 1.783516, -45.541061, 712.498047, -34.000000, 18.000000, 37.000000, -228.000000, 46.000000
9.050000, -0.552863, -45.752235, 711.694763, -21.000000, 21.000000, 4.000000, -225.000000, 55.000000
9.100000, -2.209540, -46.088467, 711.707520, -13.000000, -16.000000, 15.000000, -234.000000, 61.000000
9.150000, -2.806121, -46.412071, 712.511841, -16.000000, -20.000000, 9.000000, -232.000000, 58.000000
9.200000, -2.329860, -46.622604, 713.791870, -25.000000, -9.000000, 21.000000, -229.000000, 54.000000
9.250000, -1.067799, -46.676262, 715.107178, -20.000000, 0.000000, 5.000000, -223.000000, 57.000000
9.300000, 0.462834, -46.672714, 716.124390, -33.000000, 21.000000, 14.000000, -223.000000, 55.000000
9.350000, 1.729923, -46.764786, 716.621216, -21.000000, -23.000000, -14.000000, -228.000000, 61.000000
9.400000, 2.310818, -47.158970, 716.670166, -33.000000, 7.000000, 9.000000, -228.000000, 57.000000
9.450000, 1.943539, -47.968216, 716.322937, -35.000000, -8.000000, 30.000000, -226.000000, 52.000000
